name	true_count
ENST00000562220.2	0.0
ENST00000613766.1	0.0
ENST00000306549.5	0.0
ENST00000194155.6	0.0
ENST00000231134.7	0.0
ENST00000316105.6	0.0
ENST00000354757.4	0.0
ENST00000341948.6	0.0
ENST00000517417.2	0.0
ENST00000611914.1	0.0
ENST00000517434.2	0.0
ENST00000610583.1	0.0
ENST00000518325.1	0.0
ENST00000610569.1	0.0
ENST00000616430.1	0.0
ENST00000507007.2	0.0
ENST00000622836.1	0.0
ENST00000476339.1	0.0
ENST00000490808.1	0.0
ENST00000508751.1	0.0
ENST00000507481.2	0.0
ENST00000511961.5	0.0
ENST00000506822.5	0.0
ENST00000513019.5	0.0
ENST00000394519.5	0.0
ENST00000356143.5	0.0
ENST00000347642.7	0.0
ENST00000394520.6	0.0
ENST00000514620.5	0.0
ENST00000502341.5	0.0
ENST00000506938.5	1.0
ENST00000394514.6	99.0
ENST00000512565.5	0.0
ENST00000515613.5	0.0
ENST00000507163.5	3.0
ENST00000506004.5	0.0
ENST00000507291.1	0.0
ENST00000520882.1	0.0
ENST00000503229.5	0.0
ENST00000511085.1	0.0
ENST00000622952.1	0.0
ENST00000344120.4	1.0
ENST00000643792.1	0.0
ENST00000419524.6	0.0
ENST00000274498.9	0.0
ENST00000378004.8	0.0
ENST00000418236.5	0.0
ENST00000486650.1	0.0
ENST00000434610.1	0.0
ENST00000508760.5	0.0
ENST00000503701.1	0.0
ENST00000340585.6	0.0
ENST00000638299.1	0.0
ENST00000274496.9	0.0
ENST00000448443.6	0.0
ENST00000513112.5	0.0
ENST00000334744.8	0.0
ENST00000504522.1	0.0
ENST00000511152.1	0.0
ENST00000394434.6	67.0
ENST00000274562.13	0.0
ENST00000506231.5	0.0
ENST00000510191.5	0.0
ENST00000508709.1	0.0
ENST00000512412.1	0.0
ENST00000514104.5	0.0
ENST00000504323.5	0.0
ENST00000508667.5	0.0
ENST00000507095.1	0.0
ENST00000511505.5	0.0
ENST00000618084.1	0.0
ENST00000505223.5	0.0
ENST00000503654.5	0.0
ENST00000506436.1	0.0
ENST00000506502.2	0.0
ENST00000394414.5	0.0
ENST00000453001.5	0.0
ENST00000616793.4	0.0
ENST00000507386.5	0.0
ENST00000265272.9	0.0
ENST00000510027.2	0.0
ENST00000507160.5	0.0
ENST00000508326.5	0.0
ENST00000521160.5	0.0
ENST00000504447.1	0.0
ENST00000612673.1	0.0
ENST00000520980.2	0.0
ENST00000521124.5	0.0
ENST00000504091.1	0.0
ENST00000515796.1	0.0
ENST00000416916.2	0.0
ENST00000261796.3	0.0
ENST00000602964.1	0.0
ENST00000602315.2	0.0
ENST00000261798.9	0.0
ENST00000499521.2	0.0
ENST00000255266.9	0.0
ENST00000508173.5	0.0
ENST00000613228.1	0.0
ENST00000286298.4	0.0
ENST00000515239.5	0.0
ENST00000508662.5	0.0
ENST00000515035.5	0.0
ENST00000514442.5	0.0
ENST00000518797.5	0.0
ENST00000009530.11	0.0
ENST00000522491.1	1.0
ENST00000519157.1	0.0
ENST00000524161.1	0.0
ENST00000523767.5	0.0
ENST00000518299.1	0.0
ENST00000518346.1	0.0
ENST00000261797.6	59.0
ENST00000521752.1	0.0
ENST00000307662.4	0.0
ENST00000521300.1	0.0
ENST00000521248.5	0.0
ENST00000522154.1	0.0
ENST00000521308.5	0.0
ENST00000355417.6	0.0
ENST00000519448.1	0.0
ENST00000518189.5	0.0
ENST00000522179.1	0.0
ENST00000523466.5	0.0
ENST00000357164.3	133.0
ENST00000523004.1	0.0
ENST00000423071.2	0.0
ENST00000335244.8	0.0
ENST00000518617.5	0.0
ENST00000518280.5	0.0
ENST00000603595.1	0.0
ENST00000520111.5	0.0
ENST00000520701.5	0.0
ENST00000517945.5	0.0
ENST00000522348.1	0.0
ENST00000522314.5	0.0
ENST00000518726.5	0.0
ENST00000471351.2	0.0
ENST00000603996.1	0.0
ENST00000518933.1	0.0
ENST00000506723.6	0.0
ENST00000351797.8	14.0
ENST00000522858.5	18.0
ENST00000520667.5	10.0
ENST00000518914.1	0.0
ENST00000518946.1	0.0
ENST00000520313.5	0.0
ENST00000518735.1	0.0
ENST00000517803.5	0.0
ENST00000522395.5	0.0
ENST00000518900.1	0.0
ENST00000523705.5	0.0
ENST00000519808.5	0.0
ENST00000518102.5	0.0
ENST00000522634.1	0.0
ENST00000524246.1	0.0
ENST00000521527.5	0.0
ENST00000425427.6	0.0
ENST00000377661.2	0.0
ENST00000519727.5	0.0
ENST00000524264.5	0.0
ENST00000501280.3	0.0
ENST00000522312.1	0.0
ENST00000521638.1	0.0
ENST00000426761.2	0.0
ENST00000520461.1	0.0
ENST00000523698.5	0.0
ENST00000521729.5	0.0
ENST00000605123.1	0.0
ENST00000522693.5	0.0
ENST00000339252.7	0.0
ENST00000625904.2	0.0
ENST00000307851.8	0.0
ENST00000519402.5	0.0
ENST00000523926.1	0.0
ENST00000522463.5	0.0
ENST00000508443.1	0.0
ENST00000520658.1	0.0
ENST00000517951.5	0.0
ENST00000518054.1	0.0
ENST00000517591.1	0.0
ENST00000231198.11	0.0
ENST00000286307.5	0.0
ENST00000524306.1	0.0
ENST00000384092.1	0.0
ENST00000519230.1	0.0
ENST00000523178.1	0.0
ENST00000519739.5	0.0
ENST00000517335.1	0.0
ENST00000499583.1	0.0
ENST00000624206.1	0.0
ENST00000520274.1	0.0
ENST00000523662.1	0.0
ENST00000501818.1	0.0
ENST00000644926.1	0.0
ENST00000519673.1	0.0
ENST00000297151.8	0.0
ENST00000582487.1	0.0
ENST00000520108.1	0.0
ENST00000518301.1	0.0
ENST00000517547.5	0.0
ENST00000517823.5	0.0
ENST00000470810.1	0.0
ENST00000521339.5	0.0
ENST00000636408.1	0.0
ENST00000640574.1	0.0
ENST00000638772.1	0.0
ENST00000641017.1	0.0
ENST00000640910.1	0.0
ENST00000639554.1	0.0
ENST00000640739.1	0.0
ENST00000646143.1	0.0
ENST00000646617.1	0.0
ENST00000302764.8	0.0
ENST00000421814.6	0.0
ENST00000523648.5	0.0
ENST00000523704.5	0.0
ENST00000522686.5	1.0
ENST00000519901.1	0.0
ENST00000521126.1	0.0
ENST00000522956.1	0.0
ENST00000265293.8	0.0
ENST00000239231.6	0.0
ENST00000522551.1	2.0
ENST00000519486.5	0.0
ENST00000274629.8	0.0
ENST00000524312.1	0.0
ENST00000521759.5	0.0
ENST00000580597.2	0.0
ENST00000384182.1	0.0
ENST00000522888.1	0.0
ENST00000523339.1	0.0
ENST00000523622.1	0.0
ENST00000296933.10	207.0
ENST00000265094.9	47.0
ENST00000393802.6	3.0
ENST00000523843.5	1.0
ENST00000522376.1	0.0
ENST00000522891.1	0.0
ENST00000519693.5	0.0
ENST00000517395.5	0.0
ENST00000520376.1	0.0
ENST00000518752.1	0.0
ENST00000522507.1	0.0
ENST00000176763.9	0.0
ENST00000517360.1	0.0
ENST00000523615.1	0.0
ENST00000522936.5	0.0
ENST00000519710.1	0.0
ENST00000517381.1	0.0
ENST00000581891.1	0.0
ENST00000384014.1	0.0
ENST00000326654.6	0.0
ENST00000518818.1	0.0
ENST00000520464.1	0.0
ENST00000518654.1	0.0
ENST00000521552.1	0.0
ENST00000521128.1	0.0
ENST00000515513.5	0.0
ENST00000507361.5	0.0
ENST00000321442.9	0.0
ENST00000506642.5	0.0
ENST00000432305.6	0.0
ENST00000510151.5	0.0
ENST00000512862.5	0.0
ENST00000502475.1	0.0
ENST00000508296.5	0.0
ENST00000508356.5	0.0
ENST00000508769.1	0.0
ENST00000508559.1	0.0
ENST00000298569.8	0.0
ENST00000393728.6	0.0
ENST00000393725.6	0.0
ENST00000614420.4	0.0
ENST00000620366.4	0.0
ENST00000310389.5	0.0
ENST00000408537.1	0.0
ENST00000502663.5	0.0
ENST00000507821.1	0.0
ENST00000274811.8	25.0
ENST00000506378.1	0.0
ENST00000513029.5	0.0
ENST00000515051.1	0.0
ENST00000508478.1	0.0
ENST00000465665.3	0.0
ENST00000505497.1	0.0
ENST00000507236.1	0.0
ENST00000513890.1	0.0
ENST00000417486.6	0.0
ENST00000503039.1	0.0
ENST00000512992.1	0.0
ENST00000511258.5	0.0
ENST00000506310.1	0.0
ENST00000408923.7	12.0
ENST00000504631.5	0.0
ENST00000514713.5	0.0
ENST00000511890.1	8.0
ENST00000503110.5	0.0
ENST00000512000.1	0.0
ENST00000512490.1	0.0
ENST00000425155.6	4.0
ENST00000502731.5	0.0
ENST00000514102.5	0.0
ENST00000509289.1	0.0
ENST00000503044.5	0.0
ENST00000506944.1	0.0
ENST00000511565.1	0.0
ENST00000472831.5	0.0
ENST00000623593.1	0.0
ENST00000493815.5	0.0
ENST00000359895.6	0.0
ENST00000355841.6	4.0
ENST00000486828.6	0.0
ENST00000504380.1	0.0
ENST00000505746.1	0.0
ENST00000393551.5	0.0
ENST00000505074.5	0.0
ENST00000355572.6	0.0
ENST00000393546.8	1.0
ENST00000506161.5	0.0
ENST00000503346.1	0.0
ENST00000463411.1	0.0
ENST00000506537.1	0.0
ENST00000510761.1	0.0
ENST00000360669.10	0.0
ENST00000510276.5	0.0
ENST00000502515.1	0.0
ENST00000358442.4	0.0
ENST00000366189.3	0.0
ENST00000507848.5	0.0
ENST00000511856.5	0.0
ENST00000511189.1	0.0
ENST00000511511.5	0.0
ENST00000502814.5	0.0
ENST00000515360.5	0.0
ENST00000512891.1	0.0
ENST00000515193.5	0.0
ENST00000519132.5	0.0
ENST00000503486.6	0.0
ENST00000521412.2	0.0
ENST00000610957.1	0.0
ENST00000520301.5	0.0
ENST00000320129.7	0.0
ENST00000231188.9	0.0
ENST00000521868.1	0.0
ENST00000502984.5	0.0
ENST00000507569.5	0.0
ENST00000393432.8	0.0
ENST00000502904.5	0.0
ENST00000442819.6	0.0
ENST00000356731.9	0.0
ENST00000515481.5	0.0
ENST00000514332.5	0.0
ENST00000329433.10	0.0
ENST00000510678.5	26.0
ENST00000510411.5	0.0
ENST00000523449.5	0.0
ENST00000524179.1	0.0
ENST00000519033.5	0.0
ENST00000521720.5	0.0
ENST00000502632.5	0.0
ENST00000519958.5	0.0
ENST00000504549.5	0.0
ENST00000514731.5	0.0
ENST00000521173.5	0.0
ENST00000523921.1	0.0
ENST00000503105.5	0.0
ENST00000504779.6	0.0
ENST00000520415.1	0.0
ENST00000518548.5	0.0
ENST00000508103.5	0.0
ENST00000506721.5	0.0
ENST00000523137.5	0.0
ENST00000505811.5	0.0
ENST00000510431.5	0.0
ENST00000519056.5	0.0
ENST00000522958.5	0.0
ENST00000521790.5	0.0
ENST00000504348.5	0.0
ENST00000513225.5	0.0
ENST00000524180.5	0.0
ENST00000513972.5	0.0
ENST00000519943.1	0.0
ENST00000519707.5	0.0
ENST00000519455.5	0.0
ENST00000515158.5	0.0
ENST00000521116.5	0.0
ENST00000505087.1	0.0
ENST00000515714.5	0.0
ENST00000512273.5	0.0
ENST00000503664.1	0.0
ENST00000515446.1	0.0
ENST00000366402.2	0.0
ENST00000514383.5	0.0
ENST00000502296.5	0.0
ENST00000504734.5	0.0
ENST00000247461.8	0.0
ENST00000452673.6	47.0
ENST00000502498.5	0.0
ENST00000507307.5	0.0
ENST00000513246.5	0.0
ENST00000502673.5	0.0
ENST00000506654.5	0.0
ENST00000514032.5	0.0
ENST00000510810.5	0.0
ENST00000509563.1	0.0
ENST00000503126.1	0.0
ENST00000508787.1	0.0
ENST00000506298.1	0.0
ENST00000505090.1	0.0
ENST00000503303.1	0.0
ENST00000451823.2	0.0
ENST00000401985.3	0.0
ENST00000514093.5	0.0
ENST00000506690.1	0.0
ENST00000512234.1	0.0
ENST00000422245.5	0.0
ENST00000481335.5	0.0
ENST00000464493.5	0.0
ENST00000389805.8	54.0
ENST00000508284.5	0.0
ENST00000626660.1	0.0
ENST00000453046.5	0.0
ENST00000504627.1	0.0
ENST00000510187.5	30.0
ENST00000360718.5	0.0
ENST00000485412.1	0.0
ENST00000466342.1	0.0
ENST00000522663.5	0.0
ENST00000518235.5	0.0
ENST00000520698.5	0.0
ENST00000518950.1	0.0
ENST00000376931.6	0.0
ENST00000523267.1	0.0
ENST00000518219.5	6.0
ENST00000523084.5	0.0
ENST00000292586.10	0.0
ENST00000610475.4	0.0
ENST00000521299.5	0.0
ENST00000521333.5	0.0
ENST00000520150.5	0.0
ENST00000520900.5	0.0
ENST00000519208.5	0.0
ENST00000523737.5	0.0
ENST00000521469.5	0.0
ENST00000520912.1	0.0
ENST00000522208.6	0.0
ENST00000523487.1	0.0
ENST00000470580.1	0.0
ENST00000520212.6	0.0
ENST00000518906.1	0.0
ENST00000518185.1	0.0
ENST00000333055.8	0.0
ENST00000514283.1	0.0
ENST00000491209.5	0.0
ENST00000512570.1	0.0
ENST00000504241.1	0.0
ENST00000334421.5	0.0
ENST00000509080.5	0.0
ENST00000502812.2	0.0
ENST00000511517.1	0.0
ENST00000514784.1	0.0
ENST00000515834.1	0.0
ENST00000514455.5	0.0
ENST00000507273.5	0.0
ENST00000510199.5	0.0
ENST00000502844.5	0.0
ENST00000514183.5	0.0
ENST00000502890.5	0.0
ENST00000503494.5	0.0
ENST00000515417.5	0.0
ENST00000511331.5	0.0
ENST00000513146.1	0.0
ENST00000612671.1	0.0
ENST00000622195.1	0.0
ENST00000604971.5	0.0
ENST00000443083.5	0.0
ENST00000606622.1	0.0
ENST00000467288.6	0.0
ENST00000530346.5	0.0
ENST00000534468.1	0.0
ENST00000534160.1	0.0
ENST00000606102.1	0.0
ENST00000647417.1	0.0
ENST00000274643.8	0.0
ENST00000380739.5	0.0
ENST00000380698.4	0.0
ENST00000646722.1	0.0
ENST00000644178.1	0.0
ENST00000647157.1	0.0
ENST00000644697.1	0.0
ENST00000616722.4	0.0
ENST00000454015.1	0.0
ENST00000380455.8	0.0
ENST00000606474.1	0.0
ENST00000430655.6	0.0
ENST00000433912.5	0.0
ENST00000490918.5	0.0
ENST00000488487.2	0.0
ENST00000416079.2	0.0
ENST00000473000.2	0.0
ENST00000406686.7	0.0
ENST00000566733.2	0.0
ENST00000380120.6	0.0
ENST00000464583.5	0.0
ENST00000563079.1	0.0
ENST00000404109.1	0.0
ENST00000479782.1	0.0
ENST00000405617.3	0.0
ENST00000330636.8	0.0
ENST00000455814.2	0.0
ENST00000404243.1	0.0
ENST00000454882.2	0.0
ENST00000563225.1	0.0
ENST00000432823.2	0.0
ENST00000475946.5	0.0
ENST00000474597.5	0.0
ENST00000475213.1	0.0
ENST00000244763.8	296.0
ENST00000397511.6	0.0
ENST00000489567.5	0.0
ENST00000479365.5	0.0
ENST00000479485.5	0.0
ENST00000462112.1	0.0
ENST00000488834.5	0.0
ENST00000483409.1	0.0
ENST00000379802.7	0.0
ENST00000634363.1	0.0
ENST00000473453.2	0.0
ENST00000397457.6	0.0
ENST00000515633.1	0.0
ENST00000644216.1	0.0
ENST00000643788.1	0.0
ENST00000645321.1	0.0
ENST00000646996.1	0.0
ENST00000643201.1	0.0
ENST00000646868.1	0.0
ENST00000643761.1	0.0
ENST00000642877.1	0.0
ENST00000645820.1	0.0
ENST00000469656.5	0.0
ENST00000401715.2	0.0
ENST00000366312.2	0.0
ENST00000495262.6	0.0
ENST00000379597.7	0.0
ENST00000316170.8	0.0
ENST00000265012.4	0.0
ENST00000541412.5	4.0
ENST00000229563.5	0.0
ENST00000466421.5	0.0
ENST00000467415.5	0.0
ENST00000495549.1	0.0
ENST00000612333.4	0.0
ENST00000379542.9	0.0
ENST00000473166.5	0.0
ENST00000463448.5	0.0
ENST00000460341.5	0.0
ENST00000473807.5	0.0
ENST00000492297.5	0.0
ENST00000461342.5	0.0
ENST00000475942.5	0.0
ENST00000379530.7	2.0
ENST00000463100.5	0.0
ENST00000473276.5	0.0
ENST00000481240.5	0.0
ENST00000467317.5	0.0
ENST00000480294.1	0.0
ENST00000313243.6	0.0
ENST00000474039.5	0.0
ENST00000354489.6	0.0
ENST00000536370.5	0.0
ENST00000379433.5	0.0
ENST00000379426.1	0.0
ENST00000229583.9	0.0
ENST00000506810.1	0.0
ENST00000299540.6	0.0
ENST00000457945.1	0.0
ENST00000434977.1	0.0
ENST00000607532.5	0.0
ENST00000606370.5	0.0
ENST00000379284.1	0.0
ENST00000379287.3	0.0
ENST00000406274.1	0.0
ENST00000397350.6	0.0
ENST00000379250.10	0.0
ENST00000359782.8	0.0
ENST00000606117.1	0.0
ENST00000637463.1	0.0
ENST00000379170.8	0.0
ENST00000607303.1	0.0
ENST00000423553.6	0.0
ENST00000474854.1	0.0
ENST00000344537.9	11.0
ENST00000462989.6	0.0
ENST00000510395.5	2.0
ENST00000622898.4	0.0
ENST00000355917.7	0.0
ENST00000515875.5	0.0
ENST00000513680.5	0.0
ENST00000509674.1	0.0
ENST00000338950.9	0.0
ENST00000506844.1	0.0
ENST00000514651.1	0.0
ENST00000511762.2	0.0
ENST00000436367.5	0.0
ENST00000354384.5	0.0
ENST00000366215.2	0.0
ENST00000378814.9	0.0
ENST00000506044.1	0.0
ENST00000309983.4	0.0
ENST00000642162.1	0.0
ENST00000450310.1	0.0
ENST00000449143.2	0.0
ENST00000606336.5	0.0
ENST00000606197.1	0.0
ENST00000403247.2	0.0
ENST00000567753.1	0.0
ENST00000405827.2	0.0
ENST00000403629.3	0.0
ENST00000378491.8	0.0
ENST00000378478.5	0.0
ENST00000378450.6	0.0
ENST00000378454.7	0.0
ENST00000483634.1	0.0
ENST00000357578.7	0.0
ENST00000230048.4	0.0
ENST00000644621.1	0.0
ENST00000643807.1	0.0
ENST00000643481.1	0.0
ENST00000646922.1	0.0
ENST00000405676.2	0.0
ENST00000357085.4	0.0
ENST00000606723.2	0.0
ENST00000621411.1	0.0
ENST00000357618.9	0.0
ENST00000602637.1	0.0
ENST00000635439.1	0.0
ENST00000508906.6	0.0
ENST00000396934.7	0.0
ENST00000356386.6	0.0
ENST00000377708.6	0.0
ENST00000490254.5	0.0
ENST00000411553.3	0.0
ENST00000479900.5	0.0
ENST00000463434.5	0.0
ENST00000492832.2	0.0
ENST00000403778.1	0.0
ENST00000359193.3	0.0
ENST00000310599.3	0.0
ENST00000485603.1	0.0
ENST00000607727.1	0.0
ENST00000401954.2	0.0
ENST00000404273.2	0.0
ENST00000625477.1	0.0
ENST00000629732.1	0.0
ENST00000606613.1	0.0
ENST00000343684.3	0.0
ENST00000252211.6	0.0
ENST00000377255.3	0.0
ENST00000361028.5	0.0
ENST00000396827.3	0.0
ENST00000402553.1	0.0
ENST00000457253.1	0.0
ENST00000440244.1	0.0
ENST00000606727.1	0.0
ENST00000396818.2	0.0
ENST00000580476.2	0.0
ENST00000438190.1	0.0
ENST00000641730.1	0.0
ENST00000355973.7	0.0
ENST00000472823.5	1.0
ENST00000377016.8	0.0
ENST00000377012.8	1.0
ENST00000491829.5	0.0
ENST00000377034.8	0.0
ENST00000494877.5	0.0
ENST00000376977.7	0.0
ENST00000477029.5	0.0
ENST00000485508.5	0.0
ENST00000376917.7	0.0
ENST00000376888.6	0.0
ENST00000376894.8	0.0
ENST00000483013.5	0.0
ENST00000431798.6	0.0
ENST00000376889.3	0.0
ENST00000376861.5	0.0
ENST00000259951.11	0.0
ENST00000334668.8	0.0
ENST00000462777.1	0.0
ENST00000489502.5	0.0
ENST00000482257.1	0.0
ENST00000434407.6	0.0
ENST00000486194.1	0.0
ENST00000485513.1	0.0
ENST00000429294.3	0.0
ENST00000484704.5	0.0
ENST00000606273.3	0.0
ENST00000465459.2	0.0
ENST00000475996.1	0.0
ENST00000444621.1	0.0
ENST00000427340.1	0.0
ENST00000446817.1	0.0
ENST00000476601.5	0.0
ENST00000457107.5	0.0
ENST00000429037.2	0.0
ENST00000418983.1	0.0
ENST00000568192.1	0.0
ENST00000453429.1	0.0
ENST00000376828.6	0.0
ENST00000428701.5	0.0
ENST00000360323.10	0.0
ENST00000478355.5	0.0
ENST00000376818.7	0.0
ENST00000478519.5	0.0
ENST00000376815.3	0.0
ENST00000443049.1	0.0
ENST00000630472.1	0.0
ENST00000420084.1	0.0
ENST00000383620.4	57.0
ENST00000450128.1	0.0
ENST00000430151.2	7.0
ENST00000418981.1	0.0
ENST00000396634.5	0.0
ENST00000376806.9	0.0
ENST00000376809.9	543.0
ENST00000496081.5	23.0
ENST00000376802.2	1.0
ENST00000495183.5	3.0
ENST00000638375.1	5.0
ENST00000479320.5	2.0
ENST00000461903.1	0.0
ENST00000429656.1	0.0
ENST00000439514.1	0.0
ENST00000376797.7	0.0
ENST00000462773.6	0.0
ENST00000469281.5	0.0
ENST00000495278.5	0.0
ENST00000494367.1	0.0
ENST00000458060.1	0.0
ENST00000482052.5	0.0
ENST00000463348.5	0.0
ENST00000420110.1	0.0
ENST00000602319.1	0.0
ENST00000602516.1	0.0
ENST00000396551.7	0.0
ENST00000623385.3	0.0
ENST00000424642.1	0.0
ENST00000376630.4	0.0
ENST00000484194.1	0.0
ENST00000493699.1	0.0
ENST00000498336.5	0.0
ENST00000470703.1	0.0
ENST00000326195.12	52.0
ENST00000376545.7	38.0
ENST00000441867.5	0.0
ENST00000468958.1	0.0
ENST00000542772.1	0.0
ENST00000475993.1	0.0
ENST00000479542.1	0.0
ENST00000259873.4	0.0
ENST00000463794.1	0.0
ENST00000470733.1	0.0
ENST00000439406.5	0.0
ENST00000422944.1	0.0
ENST00000399196.1	0.0
ENST00000458361.1	0.0
ENST00000506573.1	0.0
ENST00000514534.1	0.0
ENST00000505392.5	0.0
ENST00000496421.1	0.0
ENST00000471529.6	0.0
ENST00000606567.5	0.0
ENST00000512818.5	0.0
ENST00000513407.1	0.0
ENST00000466892.5	0.0
ENST00000470363.5	0.0
ENST00000487245.5	0.0
ENST00000376228.9	0.0
ENST00000383329.7	0.0
ENST00000376237.8	0.0
ENST00000640219.1	0.0
ENST00000415537.1	0.0
ENST00000495835.1	0.0
ENST00000484378.1	6.0
ENST00000640615.1	0.0
ENST00000481849.5	0.0
ENST00000497377.5	0.0
ENST00000412585.6	529.0
ENST00000639848.1	1.0
ENST00000640094.1	0.0
ENST00000463574.1	0.0
ENST00000498007.1	6.0
ENST00000434333.1	0.0
ENST00000474381.1	8.0
ENST00000603274.1	0.0
ENST00000430364.1	0.0
ENST00000399150.7	0.0
ENST00000420520.1	0.0
ENST00000416684.1	0.0
ENST00000438075.6	0.0
ENST00000376110.7	0.0
ENST00000464079.1	0.0
ENST00000483470.1	0.0
ENST00000464869.5	0.0
ENST00000439687.6	0.0
ENST00000469182.1	0.0
ENST00000428326.5	0.0
ENST00000375906.5	0.0
ENST00000456540.1	0.0
ENST00000375880.6	0.0
ENST00000409691.1	0.0
ENST00000375864.4	0.0
ENST00000471088.1	0.0
ENST00000460141.1	0.0
ENST00000375809.7	0.0
ENST00000482280.1	0.0
ENST00000497269.5	0.0
ENST00000468602.5	0.0
ENST00000395853.5	0.0
ENST00000467576.1	0.0
ENST00000487013.1	0.0
ENST00000375635.6	0.0
ENST00000495807.1	0.0
ENST00000229729.10	0.0
ENST00000544672.5	0.0
ENST00000375562.8	0.0
ENST00000494816.5	0.0
ENST00000480912.5	0.0
ENST00000465429.1	0.0
ENST00000452323.6	0.0
ENST00000418949.6	0.0
ENST00000375527.2	0.0
ENST00000630806.1	0.0
ENST00000467150.1	0.0
ENST00000375429.7	9.0
ENST00000492185.5	0.0
ENST00000488426.5	0.0
ENST00000481121.5	3.0
ENST00000375425.9	0.0
ENST00000444811.6	8.0
ENST00000441998.5	12.0
ENST00000454913.5	17.0
ENST00000436289.6	0.0
ENST00000492539.5	0.0
ENST00000426722.5	0.0
ENST00000491139.5	0.0
ENST00000494956.1	0.0
ENST00000469907.1	0.0
ENST00000428956.6	0.0
ENST00000496065.1	0.0
ENST00000473957.2	0.0
ENST00000516703.1	0.0
ENST00000494022.1	0.0
ENST00000492342.1	0.0
ENST00000495579.5	0.0
ENST00000485314.5	0.0
ENST00000324816.10	0.0
ENST00000466239.5	0.0
ENST00000375104.6	0.0
ENST00000476663.1	0.0
ENST00000469940.5	0.0
ENST00000488669.5	0.0
ENST00000473619.5	0.0
ENST00000375067.7	0.0
ENST00000375055.6	0.0
ENST00000484849.5	3.0
ENST00000438221.6	0.0
ENST00000375069.7	0.0
ENST00000620802.4	0.0
ENST00000375070.7	0.0
ENST00000375076.8	0.0
ENST00000450110.5	0.0
ENST00000375056.6	0.0
ENST00000538695.2	0.0
ENST00000375040.7	0.0
ENST00000474612.1	0.0
ENST00000473562.1	0.0
ENST00000432375.1	0.0
ENST00000437183.5	0.0
ENST00000422863.1	0.0
ENST00000343139.9	280.0
ENST00000395363.5	0.0
ENST00000496318.5	0.0
ENST00000374949.2	0.0
ENST00000482745.5	0.0
ENST00000460633.1	0.0
ENST00000374943.8	0.0
ENST00000422088.1	0.0
ENST00000374940.3	39.0
ENST00000435145.6	0.0
ENST00000486332.1	0.0
ENST00000477537.1	0.0
ENST00000481259.1	0.0
ENST00000229829.6	0.0
ENST00000437811.1	0.0
ENST00000463066.1	0.0
ENST00000478189.1	0.0
ENST00000374708.8	0.0
ENST00000341947.6	0.0
ENST00000361917.5	2.0
ENST00000477772.1	0.0
ENST00000439602.6	6935.0
ENST00000474973.5	25.0
ENST00000474626.5	4.0
ENST00000476222.5	4.0
ENST00000496813.5	13.0
ENST00000490191.5	24.0
ENST00000472218.1	10.0
ENST00000479802.1	0.0
ENST00000451237.2	0.0
ENST00000444176.1	0.0
ENST00000434618.6	0.0
ENST00000480730.5	0.0
ENST00000490173.1	0.0
ENST00000427004.5	0.0
ENST00000487667.5	0.0
ENST00000428274.5	0.0
ENST00000459809.5	0.0
ENST00000374512.7	0.0
ENST00000374516.7	13.0
ENST00000495509.6	4.0
ENST00000488767.1	0.0
ENST00000486845.1	2.0
ENST00000427826.1	0.0
ENST00000479029.1	0.0
ENST00000511171.5	0.0
ENST00000514636.1	0.0
ENST00000607916.1	0.0
ENST00000476320.5	0.0
ENST00000413013.6	0.0
ENST00000429998.3	0.0
ENST00000607016.1	0.0
ENST00000639725.1	0.0
ENST00000639877.1	0.0
ENST00000192788.5	0.0
ENST00000492680.6	0.0
ENST00000394696.8	0.0
ENST00000460229.1	0.0
ENST00000337400.6	0.0
ENST00000496656.2	0.0
ENST00000373825.6	18.0
ENST00000361690.7	41.0
ENST00000346162.10	1.0
ENST00000423325.6	9.0
ENST00000505885.1	0.0
ENST00000502969.1	0.0
ENST00000510290.5	0.0
ENST00000373821.6	0.0
ENST00000508473.5	0.0
ENST00000512445.5	0.0
ENST00000513367.1	0.0
ENST00000466805.5	0.0
ENST00000486155.1	0.0
ENST00000496250.5	0.0
ENST00000474429.5	0.0
ENST00000490379.1	0.0
ENST00000453556.1	0.0
ENST00000373766.9	0.0
ENST00000499560.2	0.0
ENST00000388715.7	0.0
ENST00000373738.4	0.0
ENST00000373731.6	0.0
ENST00000536244.5	0.0
ENST00000449081.6	0.0
ENST00000481857.3	0.0
ENST00000494644.1	0.0
ENST00000480824.6	0.0
ENST00000460219.2	0.0
ENST00000493635.1	0.0
ENST00000457419.1	0.0
ENST00000449981.6	0.0
ENST00000404462.1	0.0
ENST00000458470.5	0.0
ENST00000287152.11	0.0
ENST00000475489.5	0.0
ENST00000451810.2	0.0
ENST00000244565.7	0.0
ENST00000482853.5	0.0
ENST00000479950.5	14.0
ENST00000463088.5	25.0
ENST00000373154.6	2.0
ENST00000628419.2	30.0
ENST00000424266.6	62.0
ENST00000480585.5	0.0
ENST00000482515.5	0.0
ENST00000464633.5	0.0
ENST00000468811.5	0.0
ENST00000486443.5	0.0
ENST00000488238.5	0.0
ENST00000465893.1	0.0
ENST00000469104.5	0.0
ENST00000471367.1	0.0
ENST00000467234.1	0.0
ENST00000373060.5	0.0
ENST00000466420.1	0.0
ENST00000458694.5	0.0
ENST00000394253.7	0.0
ENST00000373010.5	0.0
ENST00000373006.5	2.0
